"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Phasianus colchicus","Pheasant",51.216402,-0.447895,1283558400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.815494,-0.209778,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.651951,-0.779991,1271721600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.349087,-0.005428,1556150400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.789825,-0.297794,1579305600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.767462,-0.305882,1266364800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.49361,0.209766,1523059200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.380188,-0.600427,1588809600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.744253,-0.256052,1150588800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.692776,-0.431655,1526688000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.288119,-0.431138,1176336000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.670021,0.153261,1265414400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.241586,-0.318109,1638662400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.465528,0.48917,1441929600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.597559,-0.738135,1050883200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.19266,-0.35567,1359331200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.333727,0.101576,1022112000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.298228,-0.516858,1616457600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.77604,0.006096,1663977600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.896593,-0.221091,1392768000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.509065,0.340218,1590278400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.695169,0.002518,1269648000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.695415,-0.011942,770342400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.176752,-0.19171,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.832796,-0.165551,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.426349,-0.347295,1237852800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.302813,-0.523882,848793600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.235307,-0.518882,1481155200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.376116,-0.636472,1399248000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.678407,-0.070545,1602806400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.1794,0.180398,1180051200000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.695415,-0.011942,880329600000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.253102,-0.50398,1516320000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.154586,-0.535767,1550016000000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.904676,0.106316,,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.298412,-0.20845,1200182400000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.73548,-0.270872,1098748800000,"England","United Kingdom"
"Phasianus colchicus","Pheasant",51.646238,-0.317631,1186185600000,"England","United Kingdom"
