"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Ardea cinerea","Grey Heron",51.35638,-0.493437,1578787200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.474209,-0.237571,1349568000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.639041,-0.447961,1428451200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.650486,-0.013908,1078617600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.77604,0.006096,1494201600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.263595,-0.001964,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.318059,0.445297,1161561600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.579083,-0.045889,1160956800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.383011,-0.15485,1210723200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.691381,-0.330426,1624579200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.280068,-0.503104,1333584000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.714113,-0.05455,1115251200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.550053,-0.198582,1122422400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.147731,-0.064164,1685836800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.446265,-0.490481,1569888000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.220758,0.132228,1682899200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.77604,0.006096,1596326400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.650486,-0.013908,1699315200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.655432,-0.331747,1609286400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.414713,-0.48433,1158364800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.652153,-0.115029,1407801600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.493338,0.22416,1524268800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.556773,-0.349785,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.255173,-0.675878,1561334400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.220758,0.132228,1128816000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.447676,-0.267375,1445126400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.399357,-0.053559,961200000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.446632,-0.51925,1471219200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.414338,0.119652,1467590400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.612826,-0.506627,1544745600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.319824,0.359276,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.398877,-0.024827,1509321600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.506467,-0.005767,1305763200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.414713,-0.48433,1308960000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.273073,0.220673,1443571200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.630618,-0.491594,1494028800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.652153,-0.115029,1621296000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.515939,-0.03418,1461456000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.455132,-0.166337,1340928000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.322896,0.20155,1424390400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.594563,0.099156,1255737600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.731093,-0.27828,1538524800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.273073,0.220673,1585094400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.334721,-0.558746,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.475641,0.208898,1300492800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.261572,-0.152551,1652313600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.796165,-0.123531,924480000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.669893,-0.099831,1655683200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.41896,0.112675,1108080000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.513852,0.542252,1253491200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.798872,-0.014645,1703808000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.42275,-0.412149,928108800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.747312,-0.161773,1549497600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.480276,-0.345347,1649635200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.507223,0.20322,1454803200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.642053,-0.339465,969148800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.441553,0.106522,1566604800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.391581,-0.434789,1229126400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.554125,-0.486914,1490054400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.441553,0.106522,1700870400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.77604,0.006096,1593302400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.483412,-0.251618,1170720000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.267216,-0.553692,1547769600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.568624,0.040241,1287273600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.446265,-0.490481,1104019200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.191586,-0.620459,1605312000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.287756,0.156843,1674000000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.481867,-0.150863,1544313600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.411389,-0.577906,1509840000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.678644,-0.085,1679270400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.411037,-0.549159,1487548800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.920786,-0.045627,1680220800000,"England","United Kingdom"
