"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Scolopax rusticola","Woodcock",51.929644,-0.328871,,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.363525,-0.715848,1497744000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.754085,-0.313626,1612742400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.371369,-0.615063,1554595200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.395066,-0.722153,1305158400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.825553,-0.622945,1195257600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.115921,-0.044062,1447459200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.564106,0.285328,1671062400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.074634,0.004161,1342137600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.318087,-0.322488,1682985600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.539784,0.377848,1275782400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.298228,-0.516858,1136332800000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.5763,0.350888,1267228800000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.570809,-0.089535,1132272000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.375779,-0.607746,1433462400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.322512,-0.666764,1197849600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.280872,-0.237811,1262476800000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.591851,-0.630023,1234483200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.382784,-0.140489,1480118400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.193451,-0.412888,,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.728883,-0.133559,1207180800000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.433008,0.53776,1639612800000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.382784,-0.140489,1480809600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.322478,-0.315152,44582400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.231121,0.297437,11059200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.263325,-0.267149,,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.272319,-0.603707,1622073600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.404578,-0.398401,1511222400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.642357,0.419347,1700611200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.131417,0.099524,1213488000000,"England","United Kingdom"
